Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
416.76,500.0,1.038495101021624,0,0.4832,0.0088,39.25
416.76,505.0,1.038495101021624,0,0.4832,0.0088,36.5
416.76,510.0,1.038495101021624,0,0.4832,0.0088,36.3
416.76,520.0,1.038495101021624,0,0.4832,0.0088,33.4
416.76,540.0,1.038495101021624,0,0.4832,0.0088,28.6
416.76,550.0,1.038495101021624,0,0.4832,0.0088,25.95
416.76,560.0,1.038495101021624,0,0.4832,0.0088,23.75
416.76,570.0,1.038495101021624,0,0.4832,0.0088,21.9
416.76,600.0,1.038495101021624,0,0.4832,0.0088,17.0
416.76,610.0,1.038495101021624,0,0.4832,0.0088,15.7
416.76,620.0,1.038495101021624,0,0.4832,0.0088,14.85
416.76,630.0,1.038495101021624,0,0.4832,0.0088,13.25
416.76,640.0,1.038495101021624,0,0.4832,0.0088,12.5
416.76,660.0,1.038495101021624,0,0.4832,0.0088,9.95
416.76,700.0,1.038495101021624,0,0.4832,0.0088,7.15
416.76,200.0,1.63260872182929,0,0.4832,0.0088,236.8
416.76,210.0,1.63260872182929,0,0.4832,0.0088,228.6
416.76,220.0,1.63260872182929,0,0.4832,0.0088,204.5
416.76,230.0,1.63260872182929,0,0.4832,0.0088,197.8
416.76,240.0,1.63260872182929,0,0.4832,0.0088,188.5
416.76,250.0,1.63260872182929,0,0.4832,0.0088,196.65
416.76,260.0,1.63260872182929,0,0.4832,0.0088,212.55
416.76,280.0,1.63260872182929,0,0.4832,0.0088,178.05
416.76,290.0,1.63260872182929,0,0.4832,0.0088,166.5
416.76,300.0,1.63260872182929,0,0.4832,0.0088,159.25
416.76,310.0,1.63260872182929,0,0.4832,0.0088,141.4
416.76,320.0,1.63260872182929,0,0.4832,0.0088,145.85
416.76,330.0,1.63260872182929,0,0.4832,0.0088,114.23
416.76,340.0,1.63260872182929,0,0.4832,0.0088,133.2
416.76,350.0,1.63260872182929,0,0.4832,0.0088,126.7
416.76,360.0,1.63260872182929,0,0.4832,0.0088,120.5
416.76,370.0,1.63260872182929,0,0.4832,0.0088,115.05
416.76,380.0,1.63260872182929,0,0.4832,0.0088,109.5
416.76,390.0,1.63260872182929,0,0.4832,0.0088,104.7
416.76,400.0,1.63260872182929,0,0.4832,0.0088,98.0
416.76,410.0,1.63260872182929,0,0.4832,0.0088,92.4
416.76,420.0,1.63260872182929,0,0.4832,0.0088,88.85
416.76,430.0,1.63260872182929,0,0.4832,0.0088,84.2
416.76,440.0,1.63260872182929,0,0.4832,0.0088,80.1
416.76,450.0,1.63260872182929,0,0.4832,0.0088,74.9
416.76,460.0,1.63260872182929,0,0.4832,0.0088,71.55
416.76,470.0,1.63260872182929,0,0.4832,0.0088,67.2
416.76,480.0,1.63260872182929,0,0.4832,0.0088,63.85
416.76,490.0,1.63260872182929,0,0.4832,0.0088,60.4
416.76,495.0,1.63260872182929,0,0.4832,0.0088,59.85
416.76,500.0,1.63260872182929,0,0.4832,0.0088,56.4
416.76,505.0,1.63260872182929,0,0.4832,0.0088,55.2
416.76,510.0,1.63260872182929,0,0.4832,0.0088,53.75
416.76,515.0,1.63260872182929,0,0.4832,0.0088,51.95
416.76,520.0,1.63260872182929,0,0.4832,0.0088,50.8
416.76,525.0,1.63260872182929,0,0.4832,0.0088,49.05
416.76,530.0,1.63260872182929,0,0.4832,0.0088,47.3
416.76,540.0,1.63260872182929,0,0.4832,0.0088,44.65
416.76,550.0,1.63260872182929,0,0.4832,0.0088,42.25
416.76,560.0,1.63260872182929,0,0.4832,0.0088,39.75
416.76,570.0,1.63260872182929,0,0.4832,0.0088,37.25
416.76,580.0,1.63260872182929,0,0.4832,0.0088,35.25
416.76,590.0,1.63260872182929,0,0.4832,0.0088,32.85
416.76,600.0,1.63260872182929,0,0.4832,0.0088,30.65
416.76,610.0,1.63260872182929,0,0.4832,0.0088,29.25
416.76,620.0,1.63260872182929,0,0.4832,0.0088,27.4
416.76,630.0,1.63260872182929,0,0.4832,0.0088,25.55
416.76,640.0,1.63260872182929,0,0.4832,0.0088,24.3
416.76,650.0,1.63260872182929,0,0.4832,0.0088,22.9
416.76,660.0,1.63260872182929,0,0.4832,0.0088,19.35
416.76,670.0,1.63260872182929,0,0.4832,0.0088,20.5
416.76,680.0,1.63260872182929,0,0.4832,0.0088,20.8
416.76,690.0,1.63260872182929,0,0.4832,0.0088,17.55
416.76,700.0,1.63260872182929,0,0.4832,0.0088,17.05
416.76,710.0,1.63260872182929,0,0.4832,0.0088,16.05
416.76,720.0,1.63260872182929,0,0.4832,0.0088,15.35
416.76,730.0,1.63260872182929,0,0.4832,0.0088,13.8
416.76,740.0,1.63260872182929,0,0.4832,0.0088,11.9
416.76,750.0,1.63260872182929,0,0.4832,0.0088,12.0
416.76,760.0,1.63260872182929,0,0.4832,0.0088,13.0
416.76,770.0,1.63260872182929,0,0.4832,0.0088,12.95
416.76,780.0,1.63260872182929,0,0.4832,0.0088,10.1
416.76,790.0,1.63260872182929,0,0.4832,0.0088,11.0
416.76,800.0,1.63260872182929,0,0.4832,0.0088,9.1
416.76,820.0,1.63260872182929,0,0.4832,0.0088,9.75
416.76,840.0,1.63260872182929,0,0.4832,0.0088,17.8
416.76,860.0,1.63260872182929,0,0.4832,0.0088,8.0
416.76,880.0,1.63260872182929,0,0.4832,0.0088,6.4
416.76,900.0,1.63260872182929,0,0.4832,0.0088,6.4
416.76,920.0,1.63260872182929,0,0.4832,0.0088,9.7
416.76,940.0,1.63260872182929,0,0.4832,0.0088,9.6
416.76,960.0,1.63260872182929,0,0.4832,0.0088,4.8
416.76,980.0,1.63260872182929,0,0.4832,0.0088,4.45
416.76,1000.0,1.63260872182929,0,0.4832,0.0088,9.6
416.76,1020.0,1.63260872182929,0,0.4832,0.0088,3.7
416.76,1040.0,1.63260872182929,0,0.4832,0.0088,2.45
85.98,65.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,21.8
85.98,80.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,6.6
85.98,81.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,5.4
85.98,82.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,4.4
85.98,82.5,0.0035875034856896596,0.018000000000000002,0.294,0.0088,3.8
85.98,83.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,3.5
85.98,84.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,2.7
85.98,85.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,1.8
85.98,86.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,1.15
85.98,87.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.75
85.98,87.5,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.55
85.98,88.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.45
85.98,89.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.25
85.98,90.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.15
85.98,91.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.1
85.98,92.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.1
85.98,92.5,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.15
85.98,93.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.15
85.98,94.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.15
85.98,95.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.4
85.98,96.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.09
85.98,97.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.05
85.98,98.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.5
85.98,100.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.05
85.98,105.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.01
85.98,107.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.5
85.98,108.0,0.0035875034856896596,0.018000000000000002,0.294,0.0088,0.5
85.98,70.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,18.1
85.98,80.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,6.6
85.98,84.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,3.5
85.98,85.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,2.75
85.98,86.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,2.15
85.98,87.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,1.6
85.98,87.5,0.02275245899561437,0.018000000000000002,0.294,0.0088,1.35
85.98,88.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,1.2
85.98,89.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,1.05
85.98,90.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.6
85.98,91.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.45
85.98,92.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.35
85.98,93.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.2
85.98,94.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.15
85.98,95.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.15
85.98,96.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.2
85.98,97.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.95
85.98,98.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.25
85.98,99.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.2
85.98,100.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.5
85.98,103.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.75
85.98,120.0,0.02275245899561437,0.018000000000000002,0.294,0.0088,0.75
85.98,35.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,41.28
85.98,40.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,46.8
85.98,45.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,41.5
85.98,50.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,37.1
85.98,55.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,31.3
85.98,57.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,28.8
85.98,60.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,26.3
85.98,62.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,23.8
85.98,65.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,21.7
85.98,67.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,18.9
85.98,70.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,16.5
85.98,72.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,14.0
85.98,75.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,11.6
85.98,77.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,9.3
85.98,80.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,7.1
85.98,82.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,5.4
85.98,82.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,5.0
85.98,83.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,4.7
85.98,84.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,4.0
85.98,85.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,3.3
85.98,86.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,2.8
85.98,87.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,2.2
85.98,87.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,1.95
85.98,88.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,1.8
85.98,89.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,1.35
85.98,90.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,1.1
85.98,91.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.8
85.98,92.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.65
85.98,92.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.55
85.98,93.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.5
85.98,94.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.35
85.98,95.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.3
85.98,96.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.2
85.98,97.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.15
85.98,97.5,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.15
85.98,100.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.1
85.98,105.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.05
85.98,110.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.2
85.98,115.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.05
85.98,120.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.4
85.98,125.0,0.041917414505539076,0.018000000000000002,0.294,0.0088,0.75
85.98,79.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,8.2
85.98,80.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,7.4
85.98,82.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,5.9
85.98,84.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,4.4
85.98,85.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,3.7
85.98,86.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,3.2
85.98,87.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,2.6
85.98,88.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,2.15
85.98,89.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,1.75
85.98,90.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,1.4
85.98,91.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,1.1
85.98,92.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.9
85.98,93.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.7
85.98,94.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.55
85.98,95.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.45
85.98,96.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.35
85.98,97.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.3
85.98,98.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.25
85.98,99.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.25
85.98,100.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.15
85.98,101.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,1.0
85.98,105.0,0.06108237001546379,0.018000000000000002,0.294,0.0088,0.15
85.98,80.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,7.6
85.98,81.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,6.9
85.98,84.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,4.7
85.98,85.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,4.1
85.98,86.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,3.6
85.98,87.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,3.1
85.98,88.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,2.55
85.98,89.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,2.15
85.98,90.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,1.75
85.98,91.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,1.5
85.98,92.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,1.2
85.98,93.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,1.0
85.98,94.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,0.8
85.98,95.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,0.65
85.98,96.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,0.55
85.98,97.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,0.45
85.98,98.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,0.35
85.98,100.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,0.25
85.98,105.0,0.08024732552538849,0.018000000000000002,0.294,0.0088,0.95
85.98,89.0,0.0994122810353132,0.018000000000000002,0.294,0.0088,2.45
85.98,93.0,0.0994122810353132,0.018000000000000002,0.294,0.0088,1.15
85.98,70.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,16.7
85.98,75.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,12.3
85.98,77.5,0.11857723654523791,0.018000000000000002,0.294,0.0088,10.0
85.98,80.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,8.1
85.98,82.5,0.11857723654523791,0.018000000000000002,0.294,0.0088,6.3
85.98,85.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,4.6
85.98,87.5,0.11857723654523791,0.018000000000000002,0.294,0.0088,3.4
85.98,90.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,2.3
85.98,92.5,0.11857723654523791,0.018000000000000002,0.294,0.0088,1.45
85.98,95.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,0.95
85.98,97.5,0.11857723654523791,0.018000000000000002,0.294,0.0088,0.65
85.98,100.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,0.45
85.98,105.0,0.11857723654523791,0.018000000000000002,0.294,0.0088,0.25
85.98,37.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,50.3
85.98,50.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,36.7
85.98,55.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,42.6
85.98,60.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,27.5
85.98,62.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,24.5
85.98,65.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,26.0
85.98,67.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,19.8
85.98,70.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,17.6
85.98,72.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,15.5
85.98,75.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,13.4
85.98,77.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,11.6
85.98,80.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,9.7
85.98,82.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,8.1
85.98,85.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,6.6
85.98,87.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,5.4
85.98,90.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,4.3
85.98,92.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,3.3
85.98,95.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,2.6
85.98,97.5,0.29106183613456027,0.018000000000000002,0.294,0.0088,1.95
85.98,100.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,1.55
85.98,105.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.9
85.98,110.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.7
85.98,115.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.4
85.98,120.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.75
85.98,125.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.5
85.98,130.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.75
85.98,135.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.75
85.98,140.0,0.29106183613456027,0.018000000000000002,0.294,0.0088,0.75
85.98,60.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,28.7
85.98,70.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,21.2
85.98,75.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,14.9
85.98,80.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,11.6
85.98,82.5,0.5402062577635816,0.018000000000000002,0.294,0.0088,10.2
85.98,85.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,8.6
85.98,87.5,0.5402062577635816,0.018000000000000002,0.294,0.0088,7.3
85.98,90.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,6.2
85.98,92.5,0.5402062577635816,0.018000000000000002,0.294,0.0088,5.3
85.98,95.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,4.4
85.98,97.5,0.5402062577635816,0.018000000000000002,0.294,0.0088,3.6
85.98,100.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,2.95
85.98,105.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,2.05
85.98,110.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,1.35
85.98,115.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,0.95
85.98,120.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,0.7
85.98,130.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,1.3
85.98,135.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,0.75
85.98,145.0,0.5402062577635816,0.018000000000000002,0.294,0.0088,0.75
85.98,25.0,0.636031035313205,0.018000000000000002,0.294,0.0088,63.5
85.98,28.0,0.636031035313205,0.018000000000000002,0.294,0.0088,38.0
85.98,30.0,0.636031035313205,0.018000000000000002,0.294,0.0088,58.5
85.98,33.0,0.636031035313205,0.018000000000000002,0.294,0.0088,33.0
85.98,35.0,0.636031035313205,0.018000000000000002,0.294,0.0088,53.5
85.98,38.0,0.636031035313205,0.018000000000000002,0.294,0.0088,47.3
85.98,40.0,0.636031035313205,0.018000000000000002,0.294,0.0088,51.7
85.98,43.0,0.636031035313205,0.018000000000000002,0.294,0.0088,23.4
85.98,45.0,0.636031035313205,0.018000000000000002,0.294,0.0088,44.0
85.98,47.0,0.636031035313205,0.018000000000000002,0.294,0.0088,39.3
85.98,50.0,0.636031035313205,0.018000000000000002,0.294,0.0088,39.0
85.98,55.0,0.636031035313205,0.018000000000000002,0.294,0.0088,32.8
85.98,57.5,0.636031035313205,0.018000000000000002,0.294,0.0088,32.0
85.98,60.0,0.636031035313205,0.018000000000000002,0.294,0.0088,28.3
85.98,62.5,0.636031035313205,0.018000000000000002,0.294,0.0088,33.0
85.98,65.0,0.636031035313205,0.018000000000000002,0.294,0.0088,23.3
85.98,67.5,0.636031035313205,0.018000000000000002,0.294,0.0088,21.8
85.98,70.0,0.636031035313205,0.018000000000000002,0.294,0.0088,22.0
85.98,72.5,0.636031035313205,0.018000000000000002,0.294,0.0088,20.0
85.98,75.0,0.636031035313205,0.018000000000000002,0.294,0.0088,18.0
85.98,77.5,0.636031035313205,0.018000000000000002,0.294,0.0088,16.5
85.98,80.0,0.636031035313205,0.018000000000000002,0.294,0.0088,12.3
85.98,82.5,0.636031035313205,0.018000000000000002,0.294,0.0088,10.6
85.98,85.0,0.636031035313205,0.018000000000000002,0.294,0.0088,9.2
85.98,87.5,0.636031035313205,0.018000000000000002,0.294,0.0088,7.9
85.98,90.0,0.636031035313205,0.018000000000000002,0.294,0.0088,6.9
85.98,92.5,0.636031035313205,0.018000000000000002,0.294,0.0088,5.9
85.98,95.0,0.636031035313205,0.018000000000000002,0.294,0.0088,5.0
85.98,97.5,0.636031035313205,0.018000000000000002,0.294,0.0088,4.2
85.98,100.0,0.636031035313205,0.018000000000000002,0.294,0.0088,3.6
85.98,105.0,0.636031035313205,0.018000000000000002,0.294,0.0088,2.5
85.98,110.0,0.636031035313205,0.018000000000000002,0.294,0.0088,3.2
85.98,115.0,0.636031035313205,0.018000000000000002,0.294,0.0088,1.25
85.98,120.0,0.636031035313205,0.018000000000000002,0.294,0.0088,0.9
85.98,125.0,0.636031035313205,0.018000000000000002,0.294,0.0088,0.7
85.98,130.0,0.636031035313205,0.018000000000000002,0.294,0.0088,0.95
85.98,135.0,0.636031035313205,0.018000000000000002,0.294,0.0088,0.75
85.98,140.0,0.636031035313205,0.018000000000000002,0.294,0.0088,0.75
85.98,50.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,39.5
85.98,65.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,25.6
85.98,70.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,23.1
85.98,80.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,15.3
85.98,87.5,1.2876395226506452,0.018000000000000002,0.294,0.0088,11.7
85.98,90.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,10.1
85.98,92.5,1.2876395226506452,0.018000000000000002,0.294,0.0088,9.1
85.98,95.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,8.2
85.98,97.5,1.2876395226506452,0.018000000000000002,0.294,0.0088,7.4
85.98,100.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,6.5
85.98,105.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,5.2
85.98,110.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,4.2
85.98,120.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,2.65
85.98,125.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,2.15
85.98,135.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,1.6
85.98,140.0,1.2876395226506452,0.018000000000000002,0.294,0.0088,1.15
85.98,30.0,1.63260872182929,0.018000000000000002,0.294,0.0088,58.5
85.98,35.0,1.63260872182929,0.018000000000000002,0.294,0.0088,51.2
85.98,40.0,1.63260872182929,0.018000000000000002,0.294,0.0088,49.0
85.98,45.0,1.63260872182929,0.018000000000000002,0.294,0.0088,47.0
85.98,47.5,1.63260872182929,0.018000000000000002,0.294,0.0088,48.0
85.98,50.0,1.63260872182929,0.018000000000000002,0.294,0.0088,39.3
85.98,55.0,1.63260872182929,0.018000000000000002,0.294,0.0088,33.5
85.98,57.5,1.63260872182929,0.018000000000000002,0.294,0.0088,31.7
85.98,60.0,1.63260872182929,0.018000000000000002,0.294,0.0088,29.5
85.98,62.5,1.63260872182929,0.018000000000000002,0.294,0.0088,27.8
85.98,65.0,1.63260872182929,0.018000000000000002,0.294,0.0088,25.8
85.98,67.5,1.63260872182929,0.018000000000000002,0.294,0.0088,29.4
85.98,70.0,1.63260872182929,0.018000000000000002,0.294,0.0088,22.4
85.98,72.5,1.63260872182929,0.018000000000000002,0.294,0.0088,20.8
85.98,75.0,1.63260872182929,0.018000000000000002,0.294,0.0088,19.2
85.98,77.5,1.63260872182929,0.018000000000000002,0.294,0.0088,17.7
85.98,80.0,1.63260872182929,0.018000000000000002,0.294,0.0088,16.4
85.98,82.5,1.63260872182929,0.018000000000000002,0.294,0.0088,15.0
85.98,85.0,1.63260872182929,0.018000000000000002,0.294,0.0088,13.9
85.98,87.5,1.63260872182929,0.018000000000000002,0.294,0.0088,12.6
85.98,90.0,1.63260872182929,0.018000000000000002,0.294,0.0088,11.5
85.98,92.5,1.63260872182929,0.018000000000000002,0.294,0.0088,12.4
85.98,95.0,1.63260872182929,0.018000000000000002,0.294,0.0088,9.6
85.98,97.5,1.63260872182929,0.018000000000000002,0.294,0.0088,8.7
85.98,100.0,1.63260872182929,0.018000000000000002,0.294,0.0088,8.0
85.98,105.0,1.63260872182929,0.018000000000000002,0.294,0.0088,6.6
85.98,110.0,1.63260872182929,0.018000000000000002,0.294,0.0088,5.3
85.98,115.0,1.63260872182929,0.018000000000000002,0.294,0.0088,4.4
85.98,120.0,1.63260872182929,0.018000000000000002,0.294,0.0088,3.6
85.98,125.0,1.63260872182929,0.018000000000000002,0.294,0.0088,2.9
85.98,130.0,1.63260872182929,0.018000000000000002,0.294,0.0088,2.45
85.98,135.0,1.63260872182929,0.018000000000000002,0.294,0.0088,2.0
85.98,140.0,1.63260872182929,0.018000000000000002,0.294,0.0088,1.6
85.98,145.0,1.63260872182929,0.018000000000000002,0.294,0.0088,1.35
77.24,40.0,0.0035875034856896596,0.006,0.1475,0.0088,39.3
77.24,72.0,0.0035875034856896596,0.006,0.1475,0.0088,6.15
77.24,74.0,0.0035875034856896596,0.006,0.1475,0.0088,3.95
